Date,Income,Loan_disbursed,Age,Gender,Outstanding_debt,Purpose,Interest_rate,Education_level,Feedback,Promo_Campaign,Year,Quarter,Day_month,Weeknum,Month,Weekday
2014-07-11,63400,126800,63,M,78761,Home,17.7,Graduate,2,1,2014,3,11,28,Jul,Fri
2014-07-12,65750,131500,39,M,78152,Home,17.7,Graduate,2,1,2014,3,12,28,Jul,Sat
2014-07-13,70470,140940,32,M,8172,Home,17.7,Graduate,3,1,2014,3,13,29,Jul,Sun
2014-07-14,71110,142220,37,M,87300,Home,17.7,Graduate,2,1,2014,3,14,29,Jul,Mon
2014-07-15,81280,162560,64,M,28229,Home,17.7,Graduate,5,1,2014,3,15,29,Jul,Tue
2014-07-16,102130,204260,52,M,40847,Home,17.7,Graduate,1,0,2014,3,16,29,Jul,Wed
2014-07-17,102230,204460,54,M,62161,Home,17.7,Graduate,2,0,2014,3,17,29,Jul,Thu
2014-07-18,22240,17792,30,M,42537,Home,17.7,Graduate,4,0,2014,3,18,29,Jul,Fri
2014-07-19,24000,19200,38,M,62205,Home,17.6,Graduate,4,1,2014,3,19,29,Jul,Sat
2014-07-20,26110,78330,46,M,72033,Home,17.6,Graduate,5,1,2014,3,20,30,Jul,Sun
2014-07-21,28650,17190,32,F,95182,Home,17.6,Graduate,4,0,2014,3,21,30,Jul,Mon
2014-07-22,30790,18474,34,M,39965,Home,17.6,Graduate,3,0,2014,3,22,30,Jul,Tue
2014-07-23,32720,19632,75,M,44949,Home,17.6,Graduate,3,1,2014,3,23,30,Jul,Wed
2014-07-24,34670,104010,35,M,47309,Home,17.6,Graduate,2,0,2014,3,24,30,Jul,Thu
2014-07-25,34790,104370,25,M,47818,Home,17.6,Graduate,3,1,2014,3,25,30,Jul,Fri
2014-07-26,35370,106110,23,M,75547,Home,17.6,Graduate,4,1,2014,3,26,30,Jul,Sat
2014-07-27,38520,115560,66,M,17298,Home,17.6,Graduate,5,1,2014,3,27,31,Jul,Sun
2014-07-28,39290,117870,56,M,60609,Home,17.6,Graduate,2,1,2014,3,28,31,Jul,Mon
2014-07-29,40000,120000,30,M,29469,Home,17.6,Graduate,3,1,2014,3,29,31,Jul,Tue
2014-07-30,40130,120390,48,M,80865,Home,17.6,Graduate,5,1,2014,3,30,31,Jul,Wed
2014-07-31,40990,122970,37,M,53191,Home,17.6,Graduate,2,0,2014,3,31,31,Jul,Thu
2014-08-01,44440,133320,67,M,16134,Home,17.6,Graduate,1,1,2014,3,1,31,Aug,Fri
2014-08-02,44440,133320,31,M,44332,Home,17.6,Graduate,5,1,2014,3,2,31,Aug,Sat
2014-08-03,44870,134610,55,M,83251,Home,17.6,Graduate,4,1,2014,3,3,32,Aug,Sun
2014-08-04,46970,140910,55,M,96967,Home,17.6,Graduate,1,1,2014,3,4,32,Aug,Mon
2014-08-05,47630,142890,38,M,50211,Home,17.6,Graduate,2,0,2014,3,5,32,Aug,Tue
2014-08-06,54670,229614,45,F,68697,Home,17.6,Graduate,2,1,2014,3,6,32,Aug,Wed
2014-08-07,63400,126800,63,M,87449,Home,17.5,Graduate,5,0,2014,3,7,32,Aug,Thu
2014-08-08,65750,131500,39,M,484,Home,17.5,Graduate,3,1,2014,3,8,32,Aug,Fri
2014-08-09,70470,140940,32,M,2547,Home,17.5,Graduate,3,1,2014,3,9,32,Aug,Sat
2014-08-10,71110,142220,37,M,78600,Home,17.5,Graduate,5,1,2014,3,10,33,Aug,Sun
2014-08-11,81280,162560,64,M,91671,Home,17.5,Graduate,3,0,2014,3,11,33,Aug,Mon
2014-08-12,102130,204260,52,M,12623,Home,17.5,Graduate,5,1,2014,3,12,33,Aug,Tue
2014-08-13,102230,204460,54,M,6104,Home,17.5,Graduate,4,1,2014,3,13,33,Aug,Wed
2014-08-14,22240,17792,30,M,88351,Home,17.5,Graduate,1,0,2014,3,14,33,Aug,Thu
2014-08-15,24000,19200,38,M,20227,Home,17.5,Graduate,1,0,2014,3,15,33,Aug,Fri
2014-08-16,26110,78330,46,M,51339,Home,17.5,Graduate,4,1,2014,3,16,33,Aug,Sat
2014-08-17,28650,17190,32,F,90259,Home,17.5,Graduate,5,1,2014,3,17,34,Aug,Sun
2014-08-18,30790,18474,34,M,59907,Home,17.4,Graduate,3,0,2014,3,18,34,Aug,Mon
2014-08-19,32720,19632,75,M,44886,Home,17.4,Graduate,4,1,2014,3,19,34,Aug,Tue
2014-08-20,34670,104010,35,M,57428,Home,17.4,Graduate,3,1,2014,3,20,34,Aug,Wed
2014-08-21,34790,104370,25,M,62177,Home,17.4,Graduate,1,1,2014,3,21,34,Aug,Thu
2014-08-22,35370,106110,23,M,91305,Home,17.4,Graduate,2,1,2014,3,22,34,Aug,Fri
2014-08-23,38520,115560,66,M,34254,Home,17.4,Graduate,4,1,2014,3,23,34,Aug,Sat
2014-08-24,39290,117870,56,M,18544,Home,17.4,Graduate,4,1,2014,3,24,35,Aug,Sun
2014-08-25,40000,120000,30,M,5055,Home,17.4,Graduate,1,0,2014,3,25,35,Aug,Mon
2014-08-26,40130,120390,48,M,56741,Home,17.4,Graduate,2,0,2014,3,26,35,Aug,Tue
2014-08-27,40990,122970,37,M,46471,Home,17.4,Graduate,2,0,2014,3,27,35,Aug,Wed
2014-08-28,44440,133320,67,M,33757,Home,17.4,Graduate,3,1,2014,3,28,35,Aug,Thu
2014-08-29,44440,133320,31,M,49588,Home,17.4,Graduate,2,1,2014,3,29,35,Aug,Fri
2014-08-30,44870,134610,55,M,9727,Home,17.4,Graduate,4,1,2014,3,30,35,Aug,Sat
2014-08-31,46970,140910,55,M,43742,Home,17.4,Graduate,5,1,2014,3,31,36,Aug,Sun
2014-09-01,47630,142890,38,M,11100,Home,17.4,Graduate,2,1,2014,3,1,36,Sep,Mon
2014-09-02,54670,229614,45,F,28790,Home,17.4,Graduate,5,0,2014,3,2,36,Sep,Tue
2014-09-03,63400,126800,63,M,29129,Home,17.4,Graduate,4,1,2014,3,3,36,Sep,Wed
2014-09-04,65750,131500,39,M,13216,Home,17.4,Graduate,3,0,2014,3,4,36,Sep,Thu
2014-09-05,70470,140940,32,M,55886,Home,17.4,Graduate,3,1,2014,3,5,36,Sep,Fri
2014-09-06,71110,142220,37,M,63513,Home,17.4,Graduate,5,1,2014,3,6,36,Sep,Sat
2014-09-07,81280,162560,64,M,73184,Home,17.4,Graduate,2,1,2014,3,7,37,Sep,Sun
2014-09-08,102130,204260,52,M,49876,Home,17.4,Graduate,2,0,2014,3,8,37,Sep,Mon
2014-09-09,102230,204460,54,M,88323,Home,17.4,Graduate,4,1,2014,3,9,37,Sep,Tue
2014-09-10,22240,17792,30,M,5024,Home,17.3,Graduate,2,1,2014,3,10,37,Sep,Wed
2014-09-11,24000,19200,38,M,10958,Home,17.3,Graduate,5,1,2014,3,11,37,Sep,Thu
2014-09-12,26110,78330,46,M,84899,Home,17.3,Graduate,2,1,2014,3,12,37,Sep,Fri
2014-09-13,28650,17190,32,F,14727,Home,17.3,Graduate,4,1,2014,3,13,37,Sep,Sat
2014-09-14,30790,18474,34,M,70893,Home,17.3,Graduate,2,1,2014,3,14,38,Sep,Sun
2014-09-15,32720,19632,75,M,3454,Home,17.3,Graduate,4,0,2014,3,15,38,Sep,Mon
2014-09-16,34670,104010,35,M,2526,Home,17.3,Graduate,2,0,2014,3,16,38,Sep,Tue
2014-09-17,34790,104370,25,M,23947,Home,17.3,Graduate,3,1,2014,3,17,38,Sep,Wed
2014-09-18,35370,106110,23,M,28390,Home,17.3,Graduate,1,0,2014,3,18,38,Sep,Thu
2014-09-19,38520,115560,66,M,62964,Home,17.3,Graduate,4,0,2014,3,19,38,Sep,Fri
2014-09-20,39290,117870,56,M,3691,Home,17.3,Graduate,5,1,2014,3,20,38,Sep,Sat
2014-09-21,40000,120000,30,M,59424,Home,17.3,Graduate,4,1,2014,3,21,39,Sep,Sun
2014-09-22,40130,120390,48,M,64551,Home,17.3,Graduate,1,0,2014,3,22,39,Sep,Mon
2014-09-23,40990,122970,37,M,10313,Home,17.3,Graduate,1,0,2014,3,23,39,Sep,Tue
2014-09-24,42210,126630,56,M,46567,Home,17.0,Graduate,3,0,2014,3,24,39,Sep,Wed
2014-09-25,42230,126690,53,M,99401,Home,17.0,Graduate,4,1,2014,3,25,39,Sep,Thu
2014-09-26,43680,131040,48,M,99280,Home,17.0,Graduate,3,1,2014,3,26,39,Sep,Fri
2014-09-27,44530,133590,31,M,4640,Home,17.0,Graduate,3,1,2014,3,27,39,Sep,Sat
2014-09-28,45330,135990,31,M,95101,Home,17.0,Graduate,2,1,2014,3,28,40,Sep,Sun
2014-09-29,45550,136650,51,F,2864,Home,17.0,Graduate,2,0,2014,3,29,40,Sep,Mon
2014-09-30,45730,137190,42,M,57709,Home,17.0,Graduate,2,1,2014,3,30,40,Sep,Tue
2014-10-01,47910,143730,71,M,11174,Home,17.0,Graduate,3,0,2014,4,1,40,Oct,Wed
2014-10-02,47960,143880,56,M,46309,Home,17.0,Graduate,3,1,2014,4,2,40,Oct,Thu
2014-10-03,49560,148680,57,M,46679,Home,17.0,Graduate,4,1,2014,4,3,40,Oct,Fri
2014-10-04,50670,152010,60,M,94275,Home,17.0,Graduate,3,1,2014,4,4,40,Oct,Sat
2014-10-05,52640,221088,55,M,84846,Home,17.0,Graduate,4,1,2014,4,5,41,Oct,Sun
2014-10-06,55550,233310,55,M,64432,Home,17.0,Graduate,4,0,2014,4,6,41,Oct,Mon
2014-10-07,57110,239862,61,F,17723,Home,17.0,Graduate,2,0,2014,4,7,41,Oct,Tue
2014-10-08,57470,241374,66,M,20174,Home,17.0,Graduate,2,0,2014,4,8,41,Oct,Wed
2014-10-09,57770,115540,42,M,17972,Home,16.9,Graduate,4,1,2014,4,9,41,Oct,Thu
2014-10-10,58670,117340,76,M,68294,Home,16.9,Graduate,5,1,2014,4,10,41,Oct,Fri
2014-10-11,65930,131860,61,M,43998,Home,16.9,Graduate,3,1,2014,4,11,41,Oct,Sat
2014-10-12,66670,133340,32,M,35753,Home,16.9,Graduate,4,1,2014,4,12,42,Oct,Sun
2014-10-13,68210,136420,71,M,19645,Home,16.9,Graduate,3,0,2014,4,13,42,Oct,Mon
2014-10-14,73330,146660,53,F,81178,Home,16.8,Graduate,3,0,2014,4,14,42,Oct,Tue
2014-10-15,73550,147100,75,M,86462,Home,16.8,Graduate,3,1,2014,4,15,42,Oct,Wed
2014-10-16,76610,153220,50,M,3263,Home,16.8,Graduate,2,0,2014,4,16,42,Oct,Thu
2014-10-17,76610,153220,62,M,73744,Home,16.8,Graduate,5,0,2014,4,17,42,Oct,Fri
2014-10-18,80000,160000,48,M,53072,Home,16.8,Graduate,3,1,2014,4,18,42,Oct,Sat
2014-10-19,80000,160000,72,M,72427,Home,16.7,Graduate,2,1,2014,4,19,43,Oct,Sun
2014-10-20,81070,162140,55,M,92656,Home,16.7,Graduate,2,1,2014,4,20,43,Oct,Mon
2014-10-21,81110,162220,55,M,10055,Home,16.7,Graduate,4,1,2014,4,21,43,Oct,Tue
2014-10-22,83410,166820,23,M,20808,Home,16.7,Graduate,2,0,2014,4,22,43,Oct,Wed
2014-10-23,84440,168880,64,M,16140,Home,16.7,Graduate,5,1,2014,4,23,43,Oct,Thu
2014-10-24,85330,170660,43,M,66561,Home,16.7,Graduate,4,1,2014,4,24,43,Oct,Fri
2014-10-25,88440,176880,61,M,39720,Home,16.7,Graduate,3,1,2014,4,25,43,Oct,Sat
2014-10-26,96670,193340,55,M,34217,Home,16.7,Graduate,3,1,2014,4,26,44,Oct,Sun
2014-10-27,97770,195540,71,M,50114,Home,16.7,Graduate,4,0,2014,4,27,44,Oct,Mon
2014-10-28,110670,221340,58,M,10257,Home,16.7,Graduate,3,1,2014,4,28,44,Oct,Tue
2014-10-29,115550,231100,31,M,49797,Home,16.7,Graduate,4,0,2014,4,29,44,Oct,Wed
2014-10-30,117320,234640,34,M,8831,Home,16.7,Graduate,2,1,2014,4,30,44,Oct,Thu
2014-10-31,140170,280340,35,M,47791,Home,16.7,Graduate,1,0,2014,4,31,44,Oct,Fri
2014-11-01,153330,306660,55,F,47005,Home,16.7,Graduate,5,1,2014,4,1,44,Nov,Sat
2014-11-02,23450,18760,34,M,40672,Home,16.7,Graduate,3,1,2014,4,2,45,Nov,Sun
2014-11-03,23450,18760,35,M,24418,Home,16.7,Graduate,3,1,2014,4,3,45,Nov,Mon
2014-11-04,24370,19496,43,M,29202,Home,16.7,Graduate,2,0,2014,4,4,45,Nov,Tue
2014-11-05,27440,16464,54,M,86242,Home,16.7,Graduate,5,0,2014,4,5,45,Nov,Wed
2014-11-06,27770,16662,37,M,80487,Home,16.7,Graduate,4,0,2014,4,6,45,Nov,Thu
2014-11-07,29040,17424,64,M,91217,Home,16.7,Graduate,2,1,2014,4,7,45,Nov,Fri
2014-11-08,29520,17712,26,M,88131,Home,16.7,Graduate,3,1,2014,4,8,45,Nov,Sat
2014-11-09,29610,17766,70,M,26286,Home,16.7,Graduate,3,1,2014,4,9,46,Nov,Sun
2014-11-10,31770,19062,54,M,43293,Home,16.7,Graduate,3,1,2014,4,10,46,Nov,Mon
2014-11-11,32000,19200,27,M,84785,Home,16.7,Graduate,2,0,2014,4,11,46,Nov,Tue
2014-11-12,33110,19866,59,M,99628,Home,16.7,Graduate,3,0,2014,4,12,46,Nov,Wed
2014-11-13,34440,103320,64,M,71089,Home,16.7,Graduate,2,1,2014,4,13,46,Nov,Thu
2014-11-14,35270,105810,43,F,79844,Home,16.7,Graduate,1,0,2014,4,14,46,Nov,Fri
2014-11-15,36350,109050,49,M,79865,Home,16.7,Graduate,2,1,2014,4,15,46,Nov,Sat
2014-11-16,37160,111480,43,M,98232,Home,16.7,Graduate,5,1,2014,4,16,47,Nov,Sun
2014-11-17,38310,114930,32,M,89787,Home,16.7,Graduate,4,0,2014,4,17,47,Nov,Mon
2014-11-18,40170,120510,73,M,79195,Home,16.7,Graduate,5,1,2014,4,18,47,Nov,Tue
2014-11-19,40480,121440,71,M,49116,Home,16.7,Graduate,2,1,2014,4,19,47,Nov,Wed
2014-11-20,41160,123480,47,M,61655,Home,16.7,Graduate,3,1,2014,4,20,47,Nov,Thu
2014-11-21,41190,123570,48,M,52642,Home,16.7,Graduate,4,1,2014,4,21,47,Nov,Fri
2014-11-22,42210,126630,56,M,91776,Home,16.7,Graduate,4,1,2014,4,22,47,Nov,Sat
2014-11-23,42230,126690,53,M,31634,Home,16.7,Graduate,4,1,2014,4,23,48,Nov,Sun
2014-11-24,43680,131040,48,M,25574,Home,16.7,Graduate,3,1,2014,4,24,48,Nov,Mon
2014-11-25,44530,133590,31,M,5856,Home,16.7,Graduate,4,0,2014,4,25,48,Nov,Tue
2014-11-26,45330,135990,31,M,89362,Home,16.7,Graduate,4,1,2014,4,26,48,Nov,Wed
2014-11-27,45550,136650,51,F,50076,Home,16.7,Graduate,4,0,2014,4,27,48,Nov,Thu
2014-11-28,45730,137190,42,M,58874,Home,16.7,Graduate,1,1,2014,4,28,48,Nov,Fri
2014-11-29,47910,143730,71,M,76119,Home,16.7,Graduate,3,1,2014,4,29,48,Nov,Sat
2014-11-30,47960,143880,56,M,9135,Home,16.7,Graduate,5,0,2014,4,30,49,Nov,Sun
2014-12-01,49560,148680,57,M,40746,Home,16.7,Graduate,4,1,2014,4,1,49,Dec,Mon
2014-12-02,50670,152010,60,M,63817,Home,16.7,Graduate,1,0,2014,4,2,49,Dec,Tue
2014-12-03,52640,221088,55,M,90944,Home,16.7,Graduate,2,0,2014,4,3,49,Dec,Wed
2014-12-04,55550,233310,55,M,70977,Home,16.7,Graduate,1,0,2014,4,4,49,Dec,Thu
2014-12-05,57110,239862,61,F,53139,Home,16.7,Graduate,5,1,2014,4,5,49,Dec,Fri
2014-12-06,57470,241374,66,M,85251,Home,16.7,Graduate,2,1,2014,4,6,49,Dec,Sat
2014-12-07,57770,115540,42,M,83769,Home,16.7,Graduate,2,1,2014,4,7,50,Dec,Sun
2014-12-08,58670,117340,76,M,67170,Home,16.7,Graduate,1,1,2014,4,8,50,Dec,Mon
2014-12-09,65930,131860,61,M,74476,Home,16.7,Graduate,3,1,2014,4,9,50,Dec,Tue
2014-12-10,66670,133340,32,M,48896,Home,16.7,Graduate,4,0,2014,4,10,50,Dec,Wed
2014-12-11,68210,136420,71,M,70940,Home,16.7,Graduate,4,0,2014,4,11,50,Dec,Thu
2014-12-12,73330,146660,53,F,67918,Home,16.6,Graduate,3,1,2014,4,12,50,Dec,Fri
2014-12-13,73550,147100,75,M,30823,Home,16.6,Graduate,5,1,2014,4,13,50,Dec,Sat
2014-12-14,76610,153220,50,M,27809,Home,16.6,Graduate,2,1,2014,4,14,51,Dec,Sun
2014-12-15,76610,153220,62,M,75375,Home,16.6,Graduate,3,1,2014,4,15,51,Dec,Mon
2014-12-16,80000,160000,48,M,66039,Home,16.6,Graduate,1,1,2014,4,16,51,Dec,Tue
2014-12-17,80000,160000,72,M,50377,Home,16.6,Graduate,4,0,2014,4,17,51,Dec,Wed
2014-12-18,81070,162140,55,M,67242,Home,16.6,Graduate,4,1,2014,4,18,51,Dec,Thu
2014-12-19,81110,162220,55,M,26477,Home,16.6,Graduate,4,1,2014,4,19,51,Dec,Fri
2014-12-20,83410,166820,23,M,67990,Home,16.6,Graduate,5,1,2014,4,20,51,Dec,Sat
2014-12-21,84440,168880,64,M,28545,Home,16.6,Graduate,2,1,2014,4,21,52,Dec,Sun
2014-12-22,85330,170660,43,M,74631,Home,16.6,Graduate,3,1,2014,4,22,52,Dec,Mon
2014-12-23,88440,176880,61,M,45591,Home,16.6,Graduate,4,0,2014,4,23,52,Dec,Tue
2014-12-24,96670,193340,55,M,95439,Home,16.6,Graduate,3,1,2014,4,24,52,Dec,Wed
2014-12-25,97770,195540,71,M,90770,Home,16.6,Graduate,5,1,2014,4,25,52,Dec,Thu
2014-12-26,110670,221340,58,M,89810,Home,16.6,Graduate,5,0,2014,4,26,52,Dec,Fri
2014-12-27,115550,231100,31,M,59273,Home,16.6,Graduate,5,1,2014,4,27,52,Dec,Sat
2014-12-28,117320,234640,34,M,29572,Home,16.6,Graduate,4,1,2014,4,28,53,Dec,Sun
2014-12-29,140170,280340,35,M,78548,Home,16.6,Graduate,1,0,2014,4,29,53,Dec,Mon
2014-12-30,153330,306660,55,F,24660,Home,16.6,Graduate,3,0,2014,4,30,53,Dec,Tue
2014-12-31,23450,18760,34,M,76298,Home,16.6,Graduate,2,0,2014,4,31,53,Dec,Wed
2015-01-01,23450,18760,35,M,41841,Home,16.6,Graduate,1,1,2015,1,1,1,Jan,Thu
2015-01-02,24370,19496,43,M,93639,Home,16.6,Graduate,5,1,2015,1,2,1,Jan,Fri
2015-01-03,27440,16464,54,M,30764,Home,16.6,Graduate,5,1,2015,1,3,1,Jan,Sat
2015-01-04,27770,16662,37,M,54943,Home,16.6,Graduate,2,1,2015,1,4,2,Jan,Sun
2015-01-05,29040,17424,64,M,46020,Home,16.6,Graduate,3,0,2015,1,5,2,Jan,Mon
2015-01-06,29520,17712,26,M,58836,Home,16.6,Graduate,1,0,2015,1,6,2,Jan,Tue
2015-01-07,29610,17766,70,M,84309,Home,16.6,Graduate,1,0,2015,1,7,2,Jan,Wed
2015-01-08,31770,19062,54,M,18262,Home,16.5,Graduate,1,1,2015,1,8,2,Jan,Thu
2015-01-09,32000,19200,27,M,79001,Home,16.5,Graduate,5,1,2015,1,9,2,Jan,Fri
2015-01-10,33110,19866,59,M,70662,Home,16.5,Graduate,5,1,2015,1,10,2,Jan,Sat
2015-01-11,34440,103320,64,M,4613,Home,16.5,Graduate,4,1,2015,1,11,3,Jan,Sun
2015-01-12,35270,105810,43,F,77231,Home,16.5,Graduate,4,0,2015,1,12,3,Jan,Mon
2015-01-13,36350,109050,49,M,38277,Home,16.5,Graduate,1,1,2015,1,13,3,Jan,Tue
2015-01-14,37160,111480,43,M,35578,Home,16.5,Graduate,1,1,2015,1,14,3,Jan,Wed
2015-01-15,38310,114930,32,M,3623,Home,16.5,Graduate,1,0,2015,1,15,3,Jan,Thu
2015-01-16,40170,120510,73,M,45537,Home,16.5,Graduate,4,0,2015,1,16,3,Jan,Fri
2015-01-17,40480,121440,71,M,26679,Home,16.5,Graduate,4,1,2015,1,17,3,Jan,Sat
2015-01-18,41160,123480,47,M,30886,Home,16.5,Graduate,5,0,2015,1,18,4,Jan,Sun
2015-01-19,41190,123570,48,M,32622,Home,16.5,Graduate,4,0,2015,1,19,4,Jan,Mon
2015-01-20,42210,126630,56,M,47286,Home,16.5,Graduate,1,1,2015,1,20,4,Jan,Tue
2015-01-21,42230,126690,53,M,23818,Home,16.5,Graduate,1,1,2015,1,21,4,Jan,Wed
2015-01-22,43680,131040,48,M,38546,Home,16.5,Graduate,3,1,2015,1,22,4,Jan,Thu
2015-01-23,44530,133590,31,M,50228,Home,16.5,Graduate,2,1,2015,1,23,4,Jan,Fri
2015-01-24,45330,135990,31,M,27591,Home,16.5,Graduate,3,1,2015,1,24,4,Jan,Sat
2015-01-25,45550,136650,51,F,35538,Home,16.4,Graduate,2,1,2015,1,25,5,Jan,Sun
2015-01-26,45730,137190,42,M,2279,Home,16.4,Graduate,5,1,2015,1,26,5,Jan,Mon
2015-01-27,47910,143730,71,M,111,Home,16.4,Graduate,3,1,2015,1,27,5,Jan,Tue
2015-01-28,47960,143880,56,M,24483,Home,16.4,Graduate,1,0,2015,1,28,5,Jan,Wed
2015-01-29,49560,148680,57,M,54811,Home,16.4,Graduate,3,1,2015,1,29,5,Jan,Thu
2015-01-30,50670,152010,60,M,99048,Home,16.4,Graduate,2,1,2015,1,30,5,Jan,Fri
2015-01-31,52640,221088,55,M,84843,Home,16.4,Graduate,3,1,2015,1,31,5,Jan,Sat
2015-02-01,55550,233310,55,M,71373,Home,16.4,Graduate,3,1,2015,1,1,6,Feb,Sun
2015-02-02,57110,239862,61,F,94736,Home,16.4,Graduate,5,1,2015,1,2,6,Feb,Mon
2015-02-03,57470,241374,66,M,10696,Home,16.4,Graduate,5,0,2015,1,3,6,Feb,Tue
2015-02-04,57770,115540,42,M,38874,Home,16.4,Graduate,4,1,2015,1,4,6,Feb,Wed
2015-02-05,58670,117340,76,M,9,Home,16.4,Graduate,3,0,2015,1,5,6,Feb,Thu
2015-02-06,65930,131860,61,M,91660,Home,16.4,Graduate,5,1,2015,1,6,6,Feb,Fri
2015-02-07,66670,133340,32,M,50349,Home,16.4,Graduate,3,1,2015,1,7,6,Feb,Sat
2015-02-08,68210,136420,71,M,11485,Home,16.4,Graduate,4,1,2015,1,8,7,Feb,Sun
2015-02-09,73330,146660,53,F,41788,Home,16.4,Graduate,1,1,2015,1,9,7,Feb,Mon
2015-02-10,73550,147100,75,M,3789,Home,16.4,Graduate,5,1,2015,1,10,7,Feb,Tue
2015-02-11,76610,153220,50,M,68053,Home,16.4,Graduate,3,1,2015,1,11,7,Feb,Wed
2015-02-12,76610,153220,62,M,72515,Home,16.4,Graduate,4,1,2015,1,12,7,Feb,Thu
2015-02-13,80000,160000,48,M,98122,Home,16.4,Graduate,4,0,2015,1,13,7,Feb,Fri
2015-02-14,80000,160000,72,M,13529,Home,16.4,Graduate,4,1,2015,1,14,7,Feb,Sat
2015-02-15,81070,162140,55,M,90526,Home,16.4,Graduate,4,1,2015,1,15,8,Feb,Sun
2015-02-16,81110,162220,55,M,47918,Home,16.4,Graduate,4,1,2015,1,16,8,Feb,Mon
2015-02-17,83410,166820,23,M,27962,Home,16.4,Graduate,3,1,2015,1,17,8,Feb,Tue
2015-02-18,84440,168880,64,M,44602,Home,16.4,Graduate,2,0,2015,1,18,8,Feb,Wed
2015-02-19,85330,170660,43,M,61967,Home,16.4,Graduate,4,0,2015,1,19,8,Feb,Thu
2015-02-20,88440,176880,61,M,36420,Home,16.4,Graduate,3,1,2015,1,20,8,Feb,Fri
2015-02-21,96670,193340,55,M,70813,Home,16.4,Graduate,3,1,2015,1,21,8,Feb,Sat
2015-02-22,97770,195540,71,M,76426,Home,16.4,Graduate,3,1,2015,1,22,9,Feb,Sun
2015-02-23,110670,221340,58,M,26894,Home,16.4,Graduate,3,0,2015,1,23,9,Feb,Mon
2015-02-24,115550,231100,31,M,32913,Home,16.4,Graduate,4,1,2015,1,24,9,Feb,Tue
2015-02-25,117320,234640,34,M,76529,Home,16.4,Graduate,4,0,2015,1,25,9,Feb,Wed
2015-02-26,140170,280340,35,M,73343,Home,16.4,Graduate,3,1,2015,1,26,9,Feb,Thu
2015-02-27,153330,306660,55,F,63034,Home,16.4,Graduate,5,1,2015,1,27,9,Feb,Fri
2015-02-28,23450,18760,34,M,35639,Home,16.4,Graduate,5,1,2015,1,28,9,Feb,Sat
2015-03-01,23450,18760,35,M,58993,Home,16.4,Graduate,2,1,2015,1,1,10,Mar,Sun
2015-03-02,24370,19496,43,M,2755,Home,16.4,Graduate,1,0,2015,1,2,10,Mar,Mon
2015-03-03,27440,16464,54,M,75371,Home,16.4,Graduate,4,1,2015,1,3,10,Mar,Tue
2015-03-04,27770,16662,37,M,67109,Home,16.4,Graduate,3,0,2015,1,4,10,Mar,Wed
2015-03-05,29040,17424,64,M,15684,Home,16.4,Graduate,5,0,2015,1,5,10,Mar,Thu
2015-03-06,29520,17712,26,M,93514,Home,16.4,Graduate,4,1,2015,1,6,10,Mar,Fri
2015-03-07,29610,17766,70,M,15346,Home,16.4,Graduate,2,1,2015,1,7,10,Mar,Sat
2015-03-08,31770,19062,54,M,28903,Home,16.4,Graduate,5,1,2015,1,8,11,Mar,Sun
2015-03-09,32000,19200,27,M,53835,Home,16.4,Graduate,3,0,2015,1,9,11,Mar,Mon
2015-03-10,33110,19866,59,M,13959,Home,16.4,Graduate,2,1,2015,1,10,11,Mar,Tue
2015-03-11,34440,103320,64,M,44194,Home,16.4,Graduate,3,0,2015,1,11,11,Mar,Wed
2015-03-12,35270,105810,43,F,13692,Home,16.4,Graduate,1,1,2015,1,12,11,Mar,Thu
2015-03-13,36350,109050,49,M,41545,Home,16.4,Graduate,2,0,2015,1,13,11,Mar,Fri
2015-03-14,37160,111480,43,M,66632,Home,16.4,Graduate,2,1,2015,1,14,11,Mar,Sat
2015-03-15,38310,114930,32,M,51675,Home,16.4,Graduate,4,1,2015,1,15,12,Mar,Sun
2015-03-16,40170,120510,73,M,39956,Home,16.4,Graduate,4,1,2015,1,16,12,Mar,Mon
2015-03-17,40480,121440,71,M,76970,Home,16.4,Graduate,3,1,2015,1,17,12,Mar,Tue
2015-03-18,41160,123480,47,M,11561,Home,16.4,Graduate,3,1,2015,1,18,12,Mar,Wed
2015-03-19,41190,123570,48,M,46699,Home,16.4,Graduate,3,0,2015,1,19,12,Mar,Thu
2015-03-20,42210,126630,56,M,21488,Home,16.4,Graduate,3,0,2015,1,20,12,Mar,Fri
2015-03-21,42230,126690,53,M,94061,Home,16.4,Graduate,2,1,2015,1,21,12,Mar,Sat
2015-03-22,43680,131040,48,M,90287,Home,16.4,Graduate,5,1,2015,1,22,13,Mar,Sun
2015-03-23,44530,133590,31,M,58296,Home,16.4,Graduate,2,0,2015,1,23,13,Mar,Mon
2015-03-24,45330,135990,31,M,19924,Home,16.4,Graduate,2,1,2015,1,24,13,Mar,Tue
2015-03-25,45550,136650,51,F,27711,Home,16.4,Graduate,4,0,2015,1,25,13,Mar,Wed
2015-03-26,45730,137190,42,M,58654,Home,16.4,Graduate,2,1,2015,1,26,13,Mar,Thu
2015-03-27,47910,143730,71,M,37029,Home,16.4,Graduate,4,0,2015,1,27,13,Mar,Fri
2015-03-28,47960,143880,56,M,60232,Home,16.3,Graduate,3,1,2015,1,28,13,Mar,Sat
2015-03-29,49560,148680,57,M,35008,Home,16.3,Graduate,4,1,2015,1,29,14,Mar,Sun
